1.5833234e0 3.75e0 -6.1537e-3 -6.1537e-3
1.6249893e0 3.75e0 -5.8423e-3 -5.8423e-3
1.6666553e0 3.75e0 -5.5537e-3 -5.5537e-3
1.7083212e0 3.75e0 -5.2863e-3 -5.2863e-3
1.7499872e0 3.75e0 -5.0374e-3 -5.0374e-3
1.7916531e0 3.75e0 -4.8059e-3 -4.8059e-3
1.8333191e0 3.75e0 -4.59e-3 -4.59e-3
1.874985e0 3.75e0 -4.3883e-3 -4.3883e-3
1.916651e0 3.75e0 -4.1995e-3 -4.1995e-3
1.958317e0 3.75e0 -4.0227e-3 -4.0227e-3
1.9999829e0 3.75e0 -3.8568e-3 -3.8568e-3

1.0e0 7.5e0 -1.5627e-2 -1.5627e-2
1.041666e0 7.5e0 -1.44019e-2 -1.44019e-2
1.0833319e0 7.5e0 -1.33154e-2 -1.33154e-2
1.1249979e0 7.5e0 -1.23473e-2 -1.23473e-2
1.1666638e0 7.5e0 -1.14812e-2 -1.14812e-2
1.2083298e0 7.5e0 -1.0703e-2 -1.0703e-2
1.2499957e0 7.5e0 -1.00014e-2 -1.00014e-2
1.2916617e0 7.5e0 -9.3666e-3 -9.3666e-3
1.3333276e0 7.5e0 -8.7903e-3 -8.7903e-3
1.3749936e0 7.5e0 -8.2655e-3 -8.2655e-3
1.4166595e0 7.5e0 -7.7866e-3 -7.7866e-3
1.4583255e0 7.5e0 -7.348e-3 -7.348e-3
1.4999915e0 7.5e0 -6.9455e-3 -6.9455e-3
1.5416574e0 7.5e0 -6.575e-3 -6.575e-3
1.5833234e0 7.5e0 -6.2337e-3 -6.2337e-3
1.6249893e0 7.5e0 -5.9181e-3 -5.9181e-3
1.6666553e0 7.5e0 -5.6258e-3 -5.6258e-3
1.7083212e0 7.5e0 -5.3548e-3 -5.3548e-3
1.7499872e0 7.5e0 -5.1028e-3 -5.1028e-3
1.7916531e0 7.5e0 -4.8682e-3 -4.8682e-3
1.8333191e0 7.5e0 -4.6495e-3 -4.6495e-3
1.874985e0 7.5e0 -4.445e-3 -4.445e-3
1.916651e0 7.5e0 -4.254e-3 -4.254e-3
1.958317e0 7.5e0 -4.0749e-3 -4.0749e-3
1.9999829e0 7.5e0 -3.9069e-3 -3.9069e-3

1.0e0 1.125e1 -1.5968e-2 -1.5968e-2
1.041666e0 1.125e1 -1.47163e-2 -1.47163e-2
1.0833319e0 1.125e1 -1.36063e-2 -1.36063e-2
1.1249979e0 1.125e1 -1.2617e-2 -1.2617e-2
1.1666638e0 1.125e1 -1.17319e-2 -1.17319e-2
1.2083298e0 1.125e1 -1.09367e-2 -1.09367e-2
1.2499957e0 1.125e1 -1.02197e-2 -1.02197e-2
1.2916617e0 1.125e1 -9.571e-3 -9.571e-3
1.3333276e0 1.125e1 -8.9822e-3 -8.9822e-3
1.3749936e0 1.125e1 -8.446e-3 -8.446e-3
1.4166595e0 1.125e1 -7.9565e-3 -7.9565e-3
1.4583255e0 1.125e1 -7.5084e-3 -7.5084e-3
1.4999915e0 1.125e1 -7.0972e-3 -7.0972e-3
1.5416574e0 1.125e1 -6.7186e-3 -6.7186e-3
1.5833234e0 1.125e1 -6.3698e-3 -6.3698e-3
1.6249893e0 1.125e1 -6.0472e-3 -6.0472e-3
1.6666553e0 1.125e1 -5.7487e-3 -5.7487e-3
1.7083212e0 1.125e1 -5.4716e-3 -5.4716e-3
1.7499872e0 1.125e1 -5.2142e-3 -5.2142e-3
1.7916531e0 1.125e1 -4.9745e-3 -4.9745e-3
1.8333191e0 1.125e1 -4.751e-3 -4.751e-3
1.874985e0 1.125e1 -4.5422e-3 -4.5422e-3
1.916651e0 1.125e1 -4.3468e-3 -4.3468e-3
1.958317e0 1.125e1 -4.1638e-3 -4.1638e-3
1.9999829e0 1.125e1 -3.9923e-3 -3.9923e-3

1.0e0 1.5e1 -1.6463e-2 -1.6463e-2
1.041666e0 1.5e1 -1.51718e-2 -1.51718e-2
1.0833319e0 1.5e1 -1.40271e-2 -1.40271e-2
1.1249979e0 1.5e1 -1.30074e-2 -1.30074e-2
1.1666638e0 1.5e1 -1.20949e-2 -1.20949e-2
1.2083298e0 1.5e1 -1.1275e-2 -1.1275e-2
1.2499957e0 1.5e1 -1.0536e-2 -1.0536e-2
1.2916617e0 1.5e1 -9.8672e-3 -9.8672e-3
1.3333276e0 1.5e1 -9.2603e-3 -9.2603e-3
1.3749936e0 1.5e1 -8.7074e-3 -8.7074e-3
1.4166595e0 1.5e1 -8.2028e-3 -8.2028e-3
1.4583255e0 1.5e1 -7.7408e-3 -7.7408e-3
1.4999915e0 1.5e1 -7.3166e-3 -7.3166e-3
1.5416574e0 1.5e1 -6.9266e-3 -6.9266e-3
1.5833234e0 1.5e1 -6.5668e-3 -6.5668e-3
1.6249893e0 1.5e1 -6.2344e-3 -6.2344e-3
1.6666553e0 1.5e1 -5.9265e-3 -5.9265e-3
1.7083212e0 1.5e1 -5.641e-3 -5.641e-3
1.7499872e0 1.5e1 -5.3755e-3 -5.3755e-3
1.7916531e0 1.5e1 -5.1285e-3 -5.1285e-3
1.8333191e0 1.5e1 -4.8979e-3 -4.8979e-3
1.874985e0 1.5e1 -4.6828e-3 -4.6828e-3
1.916651e0 1.5e1 -4.4814e-3 -4.4814e-3
1.958317e0 1.5e1 -4.2928e-3 -4.2928e-3
1.9999829e0 1.5e1 -4.1156e-3 -4.1156e-3

1.0e0 1.875e1 -1.7131e-2 -1.7131e-2
1.041666e0 1.875e1 -1.5788e-2 -1.5788e-2
1.0833319e0 1.875e1 -1.45966e-2 -1.45966e-2
1.1249979e0 1.875e1 -1.35355e-2 -1.35355e-2
1.1666638e0 1.875e1 -1.25859e-2 -1.25859e-2
1.2083298e0 1.875e1 -1.1733e-2 -1.1733e-2
1.2499957e0 1.875e1 -1.09637e-2 -1.09637e-2
1.2916617e0 1.875e1 -1.02678e-2 -1.02678e-2
1.3333276e0 1.875e1 -9.6361e-3 -9.6361e-3
1.3749936e0 1.875e1 -9.061e-3 -9.061e-3
1.4166595e0 1.875e1 -8.5358e-3 -8.5358e-3
1.4583255e0 1.875e1 -8.055e-3 -8.055e-3
1.4999915e0 1.875e1 -7.6138e-3 -7.6138e-3
1.5416574e0 1.875e1 -7.2076e-3 -7.2076e-3
1.5833234e0 1.875e1 -6.8335e-3 -6.8335e-3
1.6249893e0 1.875e1 -6.4874e-3 -6.4874e-3
1.6666553e0 1.875e1 -6.1671e-3 -6.1671e-3
1.7083212e0 1.875e1 -5.87e-3 -5.87e-3
1.7499872e0 1.875e1 -5.5939e-3 -5.5939e-3
1.7916531e0 1.875e1 -5.3366e-3 -5.3366e-3
1.8333191e0 1.875e1 -5.0967e-3 -5.0967e-3
1.874985e0 1.875e1 -4.8727e-3 -4.8727e-3
1.916651e0 1.875e1 -4.6632e-3 -4.6632e-3
1.958317e0 1.875e1 -4.467e-3 -4.467e-3
1.9999829e0 1.875e1 -4.2828e-3 -4.2828e-3

1.0e0 2.25e1 -1.7996e-2 -1.7996e-2
1.041666e0 2.25e1 -1.6586e-2 -1.6586e-2
1.0833319e0 2.25e1 -1.53345e-2 -1.53345e-2
1.1249979e0 2.25e1 -1.42197e-2 -1.42197e-2
1.1666638e0 2.25e1 -1.3222e-2 -1.3222e-2
1.2083298e0 2.25e1 -1.23259e-2 -1.23259e-2
1.2499957e0 2.25e1 -1.1518e-2 -1.1518e-2
1.2916617e0 2.25e1 -1.07869e-2 -1.07869e-2
1.3333276e0 2.25e1 -1.01231e-2 -1.01231e-2
1.3749936e0 2.25e1 -9.5189e-3 -9.5189e-3
1.4166595e0 2.25e1 -8.9671e-3 -8.9671e-3
1.4583255e0 2.25e1 -8.462e-3 -8.462e-3
1.4999915e0 2.25e1 -7.9987e-3 -7.9987e-3
1.5416574e0 2.25e1 -7.5722e-3 -7.5722e-3
1.5833234e0 2.25e1 -7.1788e-3 -7.1788e-3
1.6249893e0 2.25e1 -6.8153e-3 -6.8153e-3
1.6666553e0 2.25e1 -6.4789e-3 -6.4789e-3
1.7083212e0 2.25e1 -6.1667e-3 -6.1667e-3
1.7499872e0 2.25e1 -5.8766e-3 -5.8766e-3
1.7916531e0 2.25e1 -5.6064e-3 -5.6064e-3
1.8333191e0 2.25e1 -5.3545e-3 -5.3545e-3
1.874985e0 2.25e1 -5.1192e-3 -5.1192e-3
1.916651e0 2.25e1 -4.899e-3 -4.899e-3
1.958317e0 2.25e1 -4.6927e-3 -4.6927e-3
1.9999829e0 2.25e1 -4.4992e-3 -4.4992e-3

1.0e0 2.625e1 -1.9096e-2 -1.9096e-2
1.041666e0 2.625e1 -1.76e-2 -1.76e-2
1.0833319e0 2.625e1 -1.6272e-2 -1.6272e-2
1.1249979e0 2.625e1 -1.50887e-2 -1.50887e-2
1.1666638e0 2.625e1 -1.40302e-2 -1.40302e-2
1.2083298e0 2.625e1 -1.30792e-2 -1.30792e-2
1.2499957e0 2.625e1 -1.22218e-2 -1.22218e-2
1.2916617e0 2.625e1 -1.1446e-2 -1.1446e-2
1.3333276e0 2.625e1 -1.07419e-2 -1.07419e-2
1.3749936e0 2.625e1 -1.01007e-2 -1.01007e-2
1.4166595e0 2.625e1 -9.5152e-3 -9.5152e-3
1.4583255e0 2.625e1 -8.9793e-3 -8.9793e-3
1.4999915e0 2.625e1 -8.4874e-3 -8.4874e-3
1.5416574e0 2.625e1 -8.035e-3 -8.035e-3
1.5833234e0 2.625e1 -7.6175e-3 -7.6175e-3
1.6249893e0 2.625e1 -7.2319e-3 -7.2319e-3
1.6666553e0 2.625e1 -6.8748e-3 -6.8748e-3
1.7083212e0 2.625e1 -6.5436e-3 -6.5436e-3
1.7499872e0 2.625e1 -6.2357e-3 -6.2357e-3
1.7916531e0 2.625e1 -5.9491e-3 -5.9491e-3
1.8333191e0 2.625e1 -5.6816e-3 -5.6816e-3
1.874985e0 2.625e1 -5.432e-3 -5.432e-3
1.916651e0 2.625e1 -5.1984e-3 -5.1984e-3
1.958317e0 2.625e1 -4.9796e-3 -4.9796e-3
1.9999829e0 2.625e1 -4.7742e-3 -4.7742e-3

1.0e0 3.0e1 -2.0479e-2 -2.0479e-2
1.041666e0 3.0e1 -1.8874e-2 -1.8874e-2
1.0833319e0 3.0e1 -1.745e-2 -1.745e-2
1.1249979e0 3.0e1 -1.6182e-2 -1.6182e-2
1.1666638e0 3.0e1 -1.50462e-2 -1.50462e-2
1.2083298e0 3.0e1 -1.40263e-2 -1.40263e-2
1.2499957e0 3.0e1 -1.31068e-2 -1.31068e-2
1.2916617e0 3.0e1 -1.2275e-2 -1.2275e-2
1.3333276e0 3.0e1 -1.15198e-2 -1.15198e-2
1.3749936e0 3.0e1 -1.08322e-2 -1.08322e-2
1.4166595e0 3.0e1 -1.02045e-2 -1.02045e-2
1.4583255e0 3.0e1 -9.6297e-3 -9.6297e-3
1.4999915e0 3.0e1 -9.1022e-3 -9.1022e-3
1.5416574e0 3.0e1 -8.6166e-3 -8.6166e-3
1.5833234e0 3.0e1 -8.1693e-3 -8.1693e-3
1.6249893e0 3.0e1 -7.7556e-3 -7.7556e-3
1.6666553e0 3.0e1 -7.3727e-3 -7.3727e-3
1.7083212e0 3.0e1 -7.0174e-3 -7.0174e-3
1.7499872e0 3.0e1 -6.6873e-3 -6.6873e-3
1.7916531e0 3.0e1 -6.3799e-3 -6.3799e-3
1.8333191e0 3.0e1 -6.0931e-3 -6.0931e-3
1.874985e0 3.0e1 -5.8253e-3 -5.8253e-3
1.916651e0 3.0e1 -5.5748e-3 -5.5748e-3
1.958317e0 3.0e1 -5.3401e-3 -5.3401e-3
1.9999829e0 3.0e1 -5.12e-3 -5.12e-3

1.0e0 3.375e1 -2.2218e-2 -2.2218e-2
1.041666e0 3.375e1 -2.0477e-2 -2.0477e-2
1.0833319e0 3.375e1 -1.8932e-2 -1.8932e-2
1.1249979e0 3.375e1 -1.7555e-2 -1.7555e-2
1.1666638e0 3.375e1 -1.6324e-2 -1.6324e-2
1.2083298e0 3.375e1 -1.52177e-2 -1.52177e-2
1.2499957e0 3.375e1 -1.42203e-2 -1.42203e-2
1.2916617e0 3.375e1 -1.33176e-2 -1.33176e-2
1.3333276e0 3.375e1 -1.24983e-2 -1.24983e-2
1.3749936e0 3.375e1 -1.17523e-2 -1.17523e-2
1.4166595e0 3.375e1 -1.10712e-2 -1.10712e-2
1.4583255e0 3.375e1 -1.04475e-2 -1.04475e-2
1.4999915e0 3.375e1 -9.8752e-3 -9.8752e-3
1.5416574e0 3.375e1 -9.3484e-3 -9.3484e-3
1.5833234e0 3.375e1 -8.863e-3 -8.863e-3
1.6249893e0 3.375e1 -8.4143e-3 -8.4143e-3
1.6666553e0 3.375e1 -7.999e-3 -7.999e-3
1.7083212e0 3.375e1 -7.6135e-3 -7.6135e-3
1.7499872e0 3.375e1 -7.2552e-3 -7.2552e-3
1.7916531e0 3.375e1 -6.9217e-3 -6.9217e-3
1.8333191e0 3.375e1 -6.6107e-3 -6.6107e-3
1.874985e0 3.375e1 -6.3202e-3 -6.3202e-3
1.916651e0 3.375e1 -6.0484e-3 -6.0484e-3
1.958317e0 3.375e1 -5.7938e-3 -5.7938e-3
1.9999829e0 3.375e1 -5.5548e-3 -5.5548e-3

1.0e0 3.75e1 -2.4405e-2 -2.4405e-2
1.041666e0 3.75e1 -2.2493e-2 -2.2493e-2
1.0833319e0 3.75e1 -2.0795e-2 -2.0795e-2
1.1249979e0 3.75e1 -1.9284e-2 -1.9284e-2
1.1666638e0 3.75e1 -1.793e-2 -1.793e-2
1.2083298e0 3.75e1 -1.6716e-2 -1.6716e-2
1.2499957e0 3.75e1 -1.562e-2 -1.562e-2
1.2916617e0 3.75e1 -1.46281e-2 -1.46281e-2
1.3333276e0 3.75e1 -1.37283e-2 -1.37283e-2
1.3749936e0 3.75e1 -1.29088e-2 -1.29088e-2
1.4166595e0 3.75e1 -1.21606e-2 -1.21606e-2
1.4583255e0 3.75e1 -1.14757e-2 -1.14757e-2
1.4999915e0 3.75e1 -1.0847e-2 -1.0847e-2
1.5416574e0 3.75e1 -1.02686e-2 -1.02686e-2
1.5833234e0 3.75e1 -9.7353e-3 -9.7353e-3
1.6249893e0 3.75e1 -9.2424e-3 -9.2424e-3
1.6666553e0 3.75e1 -8.7862e-3 -8.7862e-3
1.7083212e0 3.75e1 -8.3627e-3 -8.3627e-3
1.7499872e0 3.75e1 -7.9692e-3 -7.9692e-3
1.7916531e0 3.75e1 -7.6028e-3 -7.6028e-3
1.8333191e0 3.75e1 -7.2612e-3 -7.2612e-3
1.874985e0 3.75e1 -6.9421e-3 -6.9421e-3
1.916651e0 3.75e1 -6.6435e-3 -6.6435e-3
1.958317e0 3.75e1 -6.3638e-3 -6.3638e-3
1.9999829e0 3.75e1 -6.1015e-3 -6.1015e-3

1.0e0 4.125e1 -2.7176e-2 -2.7176e-2
1.041666e0 4.125e1 -2.5046e-2 -2.5046e-2
1.0833319e0 4.125e1 -2.3155e-2 -2.3155e-2
1.1249979e0 4.125e1 -2.1472e-2 -2.1472e-2
1.1666638e0 4.125e1 -1.9966e-2 -1.9966e-2
1.2083298e0 4.125e1 -1.8613e-2 -1.8613e-2
1.2499957e0 4.125e1 -1.7392e-2 -1.7392e-2
1.2916617e0 4.125e1 -1.6289e-2 -1.6289e-2
1.3333276e0 4.125e1 -1.52864e-2 -1.52864e-2
1.3749936e0 4.125e1 -1.43741e-2 -1.43741e-2
1.4166595e0 4.125e1 -1.35411e-2 -1.35411e-2
1.4583255e0 4.125e1 -1.27782e-2 -1.27782e-2
1.4999915e0 4.125e1 -1.20782e-2 -1.20782e-2
1.5416574e0 4.125e1 -1.14342e-2 -1.14342e-2
1.5833234e0 4.125e1 -1.08401e-2 -1.08401e-2
1.6249893e0 4.125e1 -1.02914e-2 -1.02914e-2
1.6666553e0 4.125e1 -9.7833e-3 -9.7833e-3
1.7083212e0 4.125e1 -9.312e-3 -9.312e-3
1.7499872e0 4.125e1 -8.8737e-3 -8.8737e-3
1.7916531e0 4.125e1 -8.4657e-3 -8.4657e-3
1.8333191e0 4.125e1 -8.0853e-3 -8.0853e-3
1.874985e0 4.125e1 -7.7301e-3 -7.7301e-3
1.916651e0 4.125e1 -7.3976e-3 -7.3976e-3
1.958317e0 4.125e1 -7.0862e-3 -7.0862e-3
1.9999829e0 4.125e1 -6.794e-3 -6.794e-3

1.0e0 4.5e1 -3.072e-2 -3.072e-2
1.041666e0 4.5e1 -2.8311e-2 -2.8311e-2
1.0833319e0 4.5e1 -2.6176e-2 -2.6176e-2
1.1249979e0 4.5e1 -2.4272e-2 -2.4272e-2
1.1666638e0 4.5e1 -2.257e-2 -2.257e-2
1.2083298e0 4.5e1 -2.104e-2 -2.104e-2
1.2499957e0 4.5e1 -1.9661e-2 -1.9661e-2
1.2916617e0 4.5e1 -1.8413e-2 -1.8413e-2
1.3333276e0 4.5e1 -1.728e-2 -1.728e-2
1.3749936e0 4.5e1 -1.6249e-2 -1.6249e-2
1.4166595e0 4.5e1 -1.5307e-2 -1.5307e-2
1.4583255e0 4.5e1 -1.44447e-2 -1.44447e-2
1.4999915e0 4.5e1 -1.36536e-2 -1.36536e-2
1.5416574e0 4.5e1 -1.29254e-2 -1.29254e-2
1.5833234e0 4.5e1 -1.22542e-2 -1.22542e-2
1.6249893e0 4.5e1 -1.16338e-2 -1.16338e-2
1.6666553e0 4.5e1 -1.10594e-2 -1.10594e-2
1.7083212e0 4.5e1 -1.05264e-2 -1.05264e-2
1.7499872e0 4.5e1 -1.00311e-2 -1.00311e-2
1.7916531e0 4.5e1 -9.5702e-3 -9.5702e-3
1.8333191e0 4.5e1 -9.14e-3 -9.14e-3
1.874985e0 4.5e1 -8.7383e-3 -8.7383e-3
1.916651e0 4.5e1 -8.3624e-3 -8.3624e-3
1.958317e0 4.5e1 -8.0104e-3 -8.0104e-3
1.9999829e0 4.5e1 -7.68e-3 -7.68e-3

1.0e0 4.875e1 -3.5333e-2 -3.5333e-2
1.041666e0 4.875e1 -3.2564e-2 -3.2564e-2
1.0833319e0 4.875e1 -3.0107e-2 -3.0107e-2
1.1249979e0 4.875e1 -2.7917e-2 -2.7917e-2
1.1666638e0 4.875e1 -2.5958e-2 -2.5958e-2
1.2083298e0 4.875e1 -2.4199e-2 -2.4199e-2
1.2499957e0 4.875e1 -2.2614e-2 -2.2614e-2
1.2916617e0 4.875e1 -2.1178e-2 -2.1178e-2
1.3333276e0 4.875e1 -1.9875e-2 -1.9875e-2
1.3749936e0 4.875e1 -1.8689e-2 -1.8689e-2
1.4166595e0 4.875e1 -1.7606e-2 -1.7606e-2
1.4583255e0 4.875e1 -1.6614e-2 -1.6614e-2
1.4999915e0 4.875e1 -1.5704e-2 -1.5704e-2
1.5416574e0 4.875e1 -1.48663e-2 -1.48663e-2
1.5833234e0 4.875e1 -1.40942e-2 -1.40942e-2
1.6249893e0 4.875e1 -1.33807e-2 -1.33807e-2
1.6666553e0 4.875e1 -1.272e-2 -1.272e-2
1.7083212e0 4.875e1 -1.21071e-2 -1.21071e-2
1.7499872e0 4.875e1 -1.15375e-2 -1.15375e-2
1.7916531e0 4.875e1 -1.10071e-2 -1.10071e-2
1.8333191e0 4.875e1 -1.05124e-2 -1.05124e-2
1.874985e0 4.875e1 -1.00504e-2 -1.00504e-2
1.916651e0 4.875e1 -9.618e-3 -9.618e-3
1.958317e0 4.875e1 -9.2133e-3 -9.2133e-3
1.9999829e0 4.875e1 -8.8333e-3 -8.8333e-3

1.0e0 5.25e1 -4.145e-2 -4.145e-2
1.041666e0 5.25e1 -3.8202e-2 -3.8202e-2
1.0833319e0 5.25e1 -3.532e-2 -3.532e-2
1.1249979e0 5.25e1 -3.2751e-2 -3.2751e-2
1.1666638e0 5.25e1 -3.0453e-2 -3.0453e-2
1.2083298e0 5.25e1 -2.8389e-2 -2.8389e-2
1.2499957e0 5.25e1 -2.6529e-2 -2.6529e-2
1.2916617e0 5.25e1 -2.4844e-2 -2.4844e-2
1.3333276e0 5.25e1 -2.3317e-2 -2.3317e-2
1.3749936e0 5.25e1 -2.1925e-2 -2.1925e-2
1.4166595e0 5.25e1 -2.0654e-2 -2.0654e-2
1.4583255e0 5.25e1 -1.949e-2 -1.949e-2
1.4999915e0 5.25e1 -1.8423e-2 -1.8423e-2
1.5416574e0 5.25e1 -1.7441e-2 -1.7441e-2
1.5833234e0 5.25e1 -1.6534e-2 -1.6534e-2
1.6249893e0 5.25e1 -1.5698e-2 -1.5698e-2
1.6666553e0 5.25e1 -1.49225e-2 -1.49225e-2
1.7083212e0 5.25e1 -1.42035e-2 -1.42035e-2
1.7499872e0 5.25e1 -1.35352e-2 -1.35352e-2
1.7916531e0 5.25e1 -1.2913e-2 -1.2913e-2
1.8333191e0 5.25e1 -1.23328e-2 -1.23328e-2
1.874985e0 5.25e1 -1.17906e-2 -1.17906e-2
1.916651e0 5.25e1 -1.12836e-2 -1.12836e-2
1.958317e0 5.25e1 -1.08086e-2 -1.08086e-2
1.9999829e0 5.25e1 -1.03629e-2 -1.03629e-2

1.0e0 5.625e1 -4.9768e-2 -4.9768e-2
1.041666e0 5.625e1 -4.5866e-2 -4.5866e-2
1.0833319e0 5.625e1 -4.2407e-2 -4.2407e-2
1.1249979e0 5.625e1 -3.9323e-2 -3.9323e-2
1.1666638e0 5.625e1 -3.6565e-2 -3.6565e-2
1.2083298e0 5.625e1 -3.4087e-2 -3.4087e-2
1.2499957e0 5.625e1 -3.1853e-2 -3.1853e-2
1.2916617e0 5.625e1 -2.983e-2 -2.983e-2
1.3333276e0 5.625e1 -2.7995e-2 -2.7995e-2
1.3749936e0 5.625e1 -2.6324e-2 -2.6324e-2
1.4166595e0 5.625e1 -2.4799e-2 -2.4799e-2
1.4583255e0 5.625e1 -2.3401e-2 -2.3401e-2
1.4999915e0 5.625e1 -2.2119e-2 -2.2119e-2
1.5416574e0 5.625e1 -2.094e-2 -2.094e-2
1.5833234e0 5.625e1 -1.9852e-2 -1.9852e-2
1.6249893e0 5.625e1 -1.8848e-2 -1.8848e-2
1.6666553e0 5.625e1 -1.7917e-2 -1.7917e-2
1.7083212e0 5.625e1 -1.7053e-2 -1.7053e-2
1.7499872e0 5.625e1 -1.625e-2 -1.625e-2
1.7916531e0 5.625e1 -1.5504e-2 -1.5504e-2
1.8333191e0 5.625e1 -1.48073e-2 -1.48073e-2
1.874985e0 5.625e1 -1.41566e-2 -1.41566e-2
1.916651e0 5.625e1 -1.3548e-2 -1.3548e-2
1.958317e0 5.625e1 -1.29773e-2 -1.29773e-2
1.9999829e0 5.625e1 -1.24423e-2 -1.24423e-2

1.0e0 6.0e1 -6.1438e-2 -6.1438e-2
1.041666e0 6.0e1 -5.6622e-2 -5.6622e-2
1.0833319e0 6.0e1 -5.2351e-2 -5.2351e-2
1.1249979e0 6.0e1 -4.8544e-2 -4.8544e-2
1.1666638e0 6.0e1 -4.514e-2 -4.514e-2
1.2083298e0 6.0e1 -4.208e-2 -4.208e-2
1.2499957e0 6.0e1 -3.9322e-2 -3.9322e-2
1.2916617e0 6.0e1 -3.6826e-2 -3.6826e-2
1.3333276e0 6.0e1 -3.456e-2 -3.456e-2
1.3749936e0 6.0e1 -3.2497e-2 -3.2497e-2
1.4166595e0 6.0e1 -3.0614e-2 -3.0614e-2
1.4583255e0 6.0e1 -2.889e-2 -2.889e-2
1.4999915e0 6.0e1 -2.7307e-2 -2.7307e-2
1.5416574e0 6.0e1 -2.585e-2 -2.585e-2
1.5833234e0 6.0e1 -2.4509e-2 -2.4509e-2
1.6249893e0 6.0e1 -2.3267e-2 -2.3267e-2
1.6666553e0 6.0e1 -2.2119e-2 -2.2119e-2
1.7083212e0 6.0e1 -2.1053e-2 -2.1053e-2
1.7499872e0 6.0e1 -2.0062e-2 -2.0062e-2
1.7916531e0 6.0e1 -1.9139e-2 -1.9139e-2
1.8333191e0 6.0e1 -1.828e-2 -1.828e-2
1.874985e0 6.0e1 -1.7476e-2 -1.7476e-2
1.916651e0 6.0e1 -1.6725e-2 -1.6725e-2
1.958317e0 6.0e1 -1.602e-2 -1.602e-2
1.9999829e0 6.0e1 -1.536e-2 -1.536e-2

1.0e0 6.375e1 -7.853e-2 -7.853e-2
1.041666e0 6.375e1 -7.2372e-2 -7.2372e-2
1.0833319e0 6.375e1 -6.6913e-2 -6.6913e-2
1.1249979e0 6.375e1 -6.2048e-2 -6.2048e-2
1.1666638e0 6.375e1 -5.7695e-2 -5.7695e-2
1.2083298e0 6.375e1 -5.3784e-2 -5.3784e-2
1.2499957e0 6.375e1 -5.026e-2 -5.026e-2
1.2916617e0 6.375e1 -4.7069e-2 -4.7069e-2
1.3333276e0 6.375e1 -4.4173e-2 -4.4173e-2
1.3749936e0 6.375e1 -4.1536e-2 -4.1536e-2
1.4166595e0 6.375e1 -3.9128e-2 -3.9128e-2
1.4583255e0 6.375e1 -3.6925e-2 -3.6925e-2
1.4999915e0 6.375e1 -3.4903e-2 -3.4903e-2
1.5416574e0 6.375e1 -3.3041e-2 -3.3041e-2
1.5833234e0 6.375e1 -3.1325e-2 -3.1325e-2
1.6249893e0 6.375e1 -2.974e-2 -2.974e-2
1.6666553e0 6.375e1 -2.8271e-2 -2.8271e-2
1.7083212e0 6.375e1 -2.6909e-2 -2.6909e-2
